"state","city","longitud","latitude"
"YUCATAN       ","Kanasin","-8955883982","2093575517"
"YUCATAN       ","Kantunil","-8902895914","2079444638"
"YUCATAN       ","Kaua","-8841317166","2061881921"
"YUCATAN       ","Kinchil","-8994399524","2092604567"
"YUCATAN       ","Kopoma","-8990319567","2065004033"
"YUCATAN       ","Mama","-8936912729","2048012788"
"YUCATAN       ","Mani","-8938344026","2038685967"
"YUCATAN       ","Maxcanu","-9000732716","2059358255"
"YUCATAN       ","Mayapan","-8921506848","2046889215"
"YUCATAN       ","Merida","-8958402682","2097461600"
"YUCATAN       ","Mococha","-8945012784","2110403532"
"YUCATAN       ","Motul","-8928793338","2109147972"
"YUCATAN       ","Muna","-8971751645","2048768535"
"YUCATAN       ","Muxupip","-8932391304","2104258933"
"YUCATAN       ","Opichen","-8985074940","2054802643"
"YUCATAN       ","Oxkutzcab","-8942157214","2029174148"
"YUCATAN       ","Panaba","-8826901591","2129806829"
"YUCATAN       ","Peto","-8892622931","2012081819"
"YUCATAN       ","Quintana Roo","-8863246447","2087107535"
"YUCATAN       ","Rio Lagartos","-8815816296","2159809403"
"YUCATAN       ","Sacalum","-8959021361","2049713404"
"YUCATAN       ","Samahil","-8988609614","2088309278"
"YUCATAN       ","Sanahcat","-8920876228","2077237784"
"YUCATAN       ","Santa Elena","-8964434589","2032840455"
"YUCATAN       ","Seye","-8937322220","2083749271"
"YUCATAN       ","Sinanche","-8918054789","2122539982"
"YUCATAN       ","Sotuta","-8901348482","2060091909"
"YUCATAN       ","Sucila","-8831500370","2115692837"
"YUCATAN       ","Sudzal","-8898837278","2087235837"
"YUCATAN       ","Suma","-8915356787","2108689810"
"YUCATAN       ","Tahdziu","-8895005538","2020140397"
"YUCATAN       ","Tahmek","-8925555865","2087558046"
"YUCATAN       ","Teabo","-8928169239","2040011283"
"YUCATAN       ","Tecoh","-8948152685","2074498103"
"YUCATAN       ","Tekal de Venegas","-8894673469","2101486929"
"YUCATAN       ","Tekanto","-8910508729","2101571563"
"YUCATAN       ","Tekax","-8928842364","2020276218"
"YUCATAN       ","Tekit","-8932871211","2053533481"
"YUCATAN       ","Tekom","-8826243884","2060845992"
"YUCATAN       ","Telchac Pueblo","-8926997409","2119725564"
"YUCATAN       ","Telchac Puerto","-8925981969","2133928557"
"YUCATAN       ","Temax","-8894374502","2115116177"
"YUCATAN       ","Temozon","-8820161361","2079623218"
"YUCATAN       ","Tepakan","-8904220719","2104884921"
"YUCATAN       ","Tetiz","-8993407922","2096088114"
"YUCATAN       ","Teya","-8907396868","2104898025"
"YUCATAN       ","Ticul","-8953857045","2039773558"
"YUCATAN       ","Timucuy","-8951680625","2080989805"
"YUCATAN       ","Tinum","-8839475214","2077127146"
"YUCATAN       ","Tixcacalcupul","-8826839755","2054039787"
"YUCATAN       ","Tixkokob","-8939499543","2100253612"
"YUCATAN       ","Tixmehuac","-8910562905","2023280276"
"YUCATAN       ","Tixpehual","-8944488338","2097722784"
"YUCATAN       ","Tizimin","-8816656325","2113990546"
"YUCATAN       ","Tunkas","-8875763682","2090012497"
"YUCATAN       ","Tzucacab","-8905247835","2007135032"
"YUCATAN       ","Uayma","-8831335641","2072057484"
"YUCATAN       ","Ucu","-8974644266","2103096277"
"YUCATAN       ","Uman","-8975880089","2089070244"
"YUCATAN       ","Valladolid","-8821375846","2068019870"
"YUCATAN       ","Xocchel","-8918518255","2083839618"
"YUCATAN       ","Yaxcaba","-8882549596","2055915229"
"YUCATAN       ","Yaxkukul","-8941943290","2106317075"
"YUCATAN       ","Yobain","-8911351045","2123338887"
"ZACATECAS","Apozol","-10309034289","2146740577"
"ZACATECAS","Apulco","-10268437382","2138886575"
"ZACATECAS","Atolinga","-10346498610","2180730522"
"ZACATECAS","Calera","-10270330697","2294950514"
"ZACATECAS","Cañitas de Felipe Pescador","-10272628840","2360703155"
"ZACATECAS","Concepcion del Oro","-10141752358","2461280125"
"ZACATECAS","Chalchihuites","-10388379817","2347582318"
"ZACATECAS","Fresnillo","-10288074340","2318289329"
"ZACATECAS","Trinidad Garcia de la Cadena","-10346298581","2120876627"
"ZACATECAS","Genaro Codina","-10245652505","2248763403"
"ZACATECAS","General Enrique Estrada","-10273986263","2299559618"
"ZACATECAS","General Francisco R. Murguia","-10301792300","2399514857"
"ZACATECAS","El Plateado de Joaquin Amaro","-10309188286","2193906305"
"ZACATECAS","General Panfilo Natera","-10211074574","2266218706"
"ZACATECAS","Huanusco","-10297253663","2177345325"
"ZACATECAS","Jalpa","-10297671901","2163183172"
"ZACATECAS","Jerez","-10298162294","2266634865"
"ZACATECAS","Jimenez del Teul","-10380203444","2325290589"
"ZACATECAS","Juan Aldama","-10339459108","2428980802"
"ZACATECAS","Juchipila","-10311842326","2140901116"
"ZACATECAS","Luis Moya","-10224826966","2243075116"
"ZACATECAS","Mazapil","-10155222218","2463928865"
"ZACATECAS","Mezquital del Oro","-10336138234","2122014562"
"ZACATECAS","Miguel Auza","-10344909136","2429219476"
"ZACATECAS","Momax","-10331042091","2192086827"
"ZACATECAS","Monte Escobedo","-10356701636","2230062468"
"ZACATECAS","Moyahua de Estrada","-10315829331","2125406178"
"ZACATECAS","Nochistlan de Mejia","-10283882448","2136591049"
"ZACATECAS","Noria de angeles","-10190849794","2244217730"
"ZACATECAS","Ojocaliente","-10225263058","2257067606"
"ZACATECAS","Pinos","-10157501840","2230017179"
"ZACATECAS","Rio Grande","-10306053913","2383159354"
"ZACATECAS","Sain Alto","-10324741373","2357957332"
"ZACATECAS","El Salvador","-10086764846","2452243174"
"ZACATECAS","Sombrerete","-10363870669","2363428953"
"ZACATECAS","Susticacan","-10310025703","2261134260"
"ZACATECAS","Tabasco","-10291280002","2186427020"
"ZACATECAS","Tepechitlan","-10332694203","2167196003"
"ZACATECAS","Tepetongo","-10315265486","2245415947"
"ZACATECAS","Teul de Gonzalez Ortega","-10346218280","2146471381"
"ZACATECAS","Tlaltenango de Sanchez Roman","-10329849838","2178421953"
"ZACATECAS","Valparaiso","-10356125082","2277983683"
"ZACATECAS","Vetagrande","-10255681766","2283826191"
"ZACATECAS","Villa de Cos","-10235120044","2329352534"
"ZACATECAS","Villa Garcia","-10195454509","2215814399"
"ZACATECAS","Villa Gonzalez Ortega","-10191341559","2251185855"
"ZACATECAS","Villanueva","-10288375551","2235519849"
"ZACATECAS","Zacatecas","-10257447225","2277252534"
"ZACATECAS","Trancoso","-10237617280","2273483100"
"ZACATECAS","Santa Maria de la Paz","-10340695214","2151334483"
"ATLANTICO","Barranquilla","-10340694563","21513232343"
